# date_time			pesel		WBC     RBC     HMG     HMK     PLT     TOT     HDL     LDL     GLK
2017-09-16 19:41 61052334893   10.80    2.90   16.31   34.89  244.57  104.36  201.29   61.78   86.96
2017-09-17 13:29 71121302531    6.13    6.07   20.46   56.12   89.47  182.51   54.47   88.53   39.83
2017-09-17 11:36 75032383761    3.94    2.81   15.05   42.17  318.57  121.43   38.75  154.19   75.48
2017-09-17 18:16 65012247293    6.49    4.64   15.40   58.74   72.04  101.01  182.87   67.93   89.17
2017-09-17 15:31 75023812351    7.63    2.98   16.34   44.71  385.07   97.28  197.49  138.51  106.57
2017-09-17 21:45 68030389012   10.20    5.77   15.10   41.10   45.23  159.63  130.32   82.75   41.66
2017-09-18 07:46 61052334893   12.40    5.95   14.19   57.77   32.62  114.89  118.65   57.18   42.97
2017-09-18 10:01 75023812351    9.92    5.84   11.40   46.71  228.11  165.63  108.03   80.39  117.45
2017-09-18 13:13 68030389012    4.99    4.56   15.76   48.03   27.56  181.06  208.96  151.69  114.83
2017-09-18 16:13 65012247293    6.00    6.40   14.40   48.94  144.10  102.72  195.39   50.12   35.76
2017-09-18 14:02 75032383761    5.33    3.34   14.98   43.09   59.69  100.48  127.33  151.65   88.99
2017-09-19 13:06 66020234971    5.10    3.16   19.71   57.35  366.30  101.49  119.56   68.13   85.97
2017-09-19 19:30 68030389012    4.22    5.97   12.22   48.83  307.88  106.78   49.77  157.14  109.31
2017-09-19 16:47 66039109379    4.82    5.81   15.50   40.75  335.25  163.27  185.16  129.69   85.08
2017-09-19 17:50 55092336827    5.60    3.62   20.07   57.28  148.42   98.59  189.16   65.60   30.79
2017-09-19 17:21 61052334893   11.35    4.79   12.79   56.85   72.35  106.50  196.34   54.54   44.03
2017-09-20 11:17 61052334893   11.15    3.45   11.00   39.15  266.15  167.01   32.74   95.04   77.15
2017-09-20 13:35 87030378472    3.67    3.16   12.31   45.65   62.07  179.91  192.86   60.78  116.94
2017-09-20 23:04 71121302531    4.93    2.95   14.65   38.60  287.41  176.58   32.34   59.38  108.62
2017-09-20 14:31 55092336827    4.91    3.04   12.46   51.47   69.95  153.23   43.25  155.46   84.39
2017-09-20 09:19 68030389012    5.21    3.19   12.24   48.38  268.02  174.40  217.55   82.50   85.05
2017-09-21 18:36 61052334893   11.59    4.66   13.56   58.85  330.97  174.44   17.03  144.44   38.58
2017-09-21 18:31 75032383761    6.48    6.10   19.06   58.74  331.40  154.65  120.86   98.45  102.89
2017-09-21 19:55 68030389012    7.37    3.11   19.80   44.25  -11.30  171.67   36.26   62.09   77.31
2017-09-21 19:13 66039109379    5.10    3.32   20.01   46.04  369.54  182.10   48.94  147.17  111.63
2017-09-21 23:28 55092336827   11.93    6.11   12.42   39.61  334.49  124.85  198.37  162.89   41.58
2017-09-22 16:53 66020234971    4.63    5.98   11.98   37.99  253.72  155.94   42.44   50.84  121.24
2017-09-22 21:56 61052334893    4.75    5.90   15.45   39.24  370.79  173.91   36.58   75.29  100.73
2017-09-22 16:56 68030389012   10.43    4.49   11.23   46.08  263.47  167.45   47.89  130.69  118.05
2017-09-22 15:58 55092336827    7.71    6.22   13.34   45.51  264.43  154.25   58.77  100.53  122.38
2017-09-22 08:28 66039109379   12.02    5.61   16.84   46.85   75.53  108.17   92.97  167.73   86.78
2017-09-23 11:03 75023812351    3.63    5.93   11.78   42.51  254.13  170.27   27.08   36.50  112.72
2017-09-23 20:30 75032383761    6.04    6.09   14.81   57.28  346.78  162.23  189.34   65.12  109.54
2017-09-23 15:17 55092336827    5.84    4.85   16.00   46.36  407.69  116.79   31.65   77.23   81.36
2017-09-23 08:02 71121302531   10.18    3.23   13.18   47.65  390.75  110.65  131.04  157.25   38.35
2017-09-23 09:27 61052334893   10.67    3.30   15.37   49.27  263.49  186.93  127.45  143.43  109.83
2017-09-24 16:17 66020234971   11.81    5.95   11.14   48.33  359.42   99.94   30.96   51.79   43.27
2017-09-24 07:13 71121302531    4.57    3.11   10.87   58.16  329.08  124.39  128.45   64.86   89.44
2017-09-24 18:07 61052334893    5.93    2.80   20.47   53.84   81.41  114.99  201.74   86.54  108.60
2017-09-24 23:00 68030389012    6.83    4.66   14.76   44.70  285.44  165.06  192.18   68.13  109.62
2017-09-24 13:02 55092336827    7.58    4.62   14.97   46.73   76.96  110.40  207.77   64.39   38.95
2017-09-25 22:11 75032383761   11.78    3.15   18.43   40.79  316.45  182.13  125.71   50.51   41.82
2017-09-25 16:07 68030389012   12.42    6.18   19.43   56.10  244.16  184.53  208.76   61.42   35.73
2017-09-25 13:27 61052334893    3.17    5.10   19.59   40.10   64.19  149.23   45.23  161.49   89.84
2017-09-25 09:56 66020234971   12.53    6.38   11.98   41.34  361.19   86.99   35.12   83.62   90.16
2017-09-25 20:52 75023812351    6.89    5.05   14.88   56.53  208.67  173.66  208.19   67.41  104.01
2017-09-26 18:00 68030389012    7.23    3.29   15.82   54.57  343.05   91.41  120.17   51.75  112.69
2017-09-26 19:35 61052334893   12.35    4.77   11.40   47.86  275.44   97.30   46.48   74.31   35.37
2017-09-26 10:18 55092336827    9.74    4.66    9.92   41.10  349.85   87.55  118.49   51.42   84.27
2017-09-26 14:03 71121302531    5.48    4.64   12.83   40.81  218.81   97.24   42.41  176.55   77.87
2017-09-26 16:36 66039109379   10.16    4.94   14.39   42.15   99.68  113.26   32.44   52.92   88.03
2017-09-27 21:19 55092336827    5.47    3.23   11.40   38.44   72.73   98.99  125.89  150.54  108.79
2017-09-27 14:16 75032383761    6.07    3.40   16.15   40.75   51.50  184.74   31.44  156.96   93.15
2017-09-27 23:48 66020234971    6.12    6.17   15.38   37.75  275.61  150.16   40.79   76.88   90.23
2017-09-27 20:26 68030389012    6.53    4.84   18.86   42.24  366.39  180.02   43.65   67.95   40.72
2017-09-27 16:58 71121302531    9.50    3.39   16.17   44.34  235.91  206.68  198.63   81.65   83.80
2017-09-28 18:06 87030378472   11.85    5.98   11.96   54.85  402.75  156.57   96.14  145.75  112.06
2017-09-28 20:46 65012247293   11.88    3.18   11.17   37.74  220.89  102.44  126.83  144.33  115.00
2017-09-28 08:22 71121302531    6.85    3.48   21.28   55.77  341.33  148.93   39.49   76.01   92.75
2017-09-28 20:37 55092336827   12.73    4.92   11.21   57.65  128.21   99.48   53.13   64.62   78.65
2017-09-28 08:52 61052334893   12.59    5.03   16.82   45.02  299.32  166.49  117.21   59.15  116.04
2017-09-29 17:19 75032383761    4.11    4.72   18.93   36.15  238.60  117.25  192.09   77.63  115.16
2017-09-29 20:51 71121302531    4.14    3.34   18.13   39.36   51.64   89.04   54.26  138.29   42.02
2017-09-29 15:59 87030378472    5.93    5.89   11.93   39.36  220.18  156.15  120.17   81.47   79.50
2017-09-29 19:45 55092336827    6.19    3.12   14.87   48.16  309.48  165.49  203.47  145.79  101.49
2017-09-29 07:24 75023812351    7.20    3.45   15.92   53.46  406.16  110.07  116.19   57.43   42.87
2017-09-30 20:08 66039109379    5.16    5.86   10.54   55.14  361.42  115.99  117.49   48.03  114.58
2017-09-30 12:47 61052334893    6.04    3.02   12.35   45.42  344.85   95.04   32.23  161.33   79.85
2017-09-30 22:59 55092336827    4.79    5.99   16.03   46.53   59.89  118.14  184.38   67.20  108.27
2017-09-30 18:27 71121302531    4.11    5.82   13.51   41.61  355.55  106.02   38.40   69.70   82.07
2017-09-30 23:47 68030389012    5.49    3.24   20.60   58.96   32.76  183.57  189.78  155.53  115.54
2017-10-01 22:50 75023812351    3.57    3.19   15.29   56.90  134.75  108.51  178.94   79.76   86.19
2017-10-01 09:37 71121302531    5.01    4.83   15.17   39.66  397.94   92.01  187.83   65.58   88.96
2017-10-01 20:28 55092336827    5.17    6.25   13.10   54.91   77.83  165.09  209.04   93.63  113.56
2017-10-01 08:08 87030378472   10.82    5.62   21.33   58.08   86.34  192.78  134.92   57.29   93.06
2017-10-01 15:51 66039109379    5.92    4.95   20.08   61.34   52.54  151.62  137.53   68.34   96.76
2017-10-02 12:47 61052334893    9.01    4.78   15.93   39.46  332.16  173.42  191.41  148.21  111.69
2017-10-02 16:04 75023812351    6.62    6.08   12.69   38.78  426.27  156.87   49.46   50.56   84.72
2017-10-02 14:14 75032383761   11.86    4.56   10.97   48.32  297.77  194.64  187.08   67.11   89.04
2017-10-02 13:35 55092336827   12.69    6.02   19.95   47.70   95.01  182.87   38.02   66.46   46.88
2017-10-02 11:17 65012247293    5.44    5.68   14.75   38.14   11.31   91.41  115.46   65.31  105.98
2017-10-03 21:45 68030389012    6.93    4.76   14.64   41.30   55.89  158.90  132.13   69.11   85.26
2017-10-03 08:19 66039109379    7.49    5.05   13.30   53.33  424.01  142.16  190.71  155.76  109.33
2017-10-03 23:34 55092336827   11.54    5.91   10.99   39.20  258.71  155.33  207.32   65.29  114.23
2017-10-03 10:19 61052334893   11.30    6.13   15.80   41.28  307.04  185.84  133.63  111.08  116.54
2017-10-03 22:55 87030378472   12.75    5.83   15.71   41.67  259.75  102.23  189.77  139.29   39.90
2017-10-04 12:04 68030389012   12.33    3.42   18.14   40.28  110.39  117.84  124.51   87.81  108.39
2017-10-04 11:44 61052334893    4.38    4.84   11.49   46.07   97.15  105.31  214.59  143.65   80.49
2017-10-04 09:26 55092336827    5.68    5.75   12.69   44.77  399.01  104.75  201.26   87.30   89.64
2017-10-04 23:59 66020234971    4.82    5.70   12.54   57.49  125.77   81.13   53.70  157.86   80.41
2017-10-04 16:18 87030378472    9.97    5.97   15.98   43.33  378.63   95.63  197.71   51.94   82.80
2017-10-05 20:01 68030389012    4.14    4.93   21.78   48.30  412.57  105.57  109.39   75.28   80.02
2017-10-05 13:47 66039109379   12.62    6.01   14.68   54.72  254.64  158.53  131.35  156.72   86.78
2017-10-05 18:59 75023812351    3.87    3.27   20.12   44.73   65.31  101.61  131.13   55.40  113.02
2017-10-05 12:59 87030378472    7.52    3.16   20.12   38.07   53.37  176.15  200.33   67.29   41.18
2017-10-05 20:21 75032383761    6.04    3.08   13.08   47.09  245.62   82.77  213.00   79.69   42.47
2017-10-06 16:42 66039109379    5.23    5.16   21.01   55.04  366.53  153.33   54.96   75.69   91.06
2017-10-06 11:36 55092336827    8.62    4.81   11.04   40.89  444.52  112.65  129.68   64.13   77.65
2017-10-06 17:24 68030389012    3.96    6.00   16.63   53.29  432.07  116.14   29.39   84.03   86.83
2017-10-06 17:23 61052334893    8.22    5.75   21.17   55.56  357.77   95.22  120.53  157.44   40.94
2017-10-06 14:57 75023812351   12.47    3.60   12.43   45.58  284.15  154.47  130.16  139.89   77.38
2017-10-07 12:55 87030378472    8.18    2.71   14.18   58.81  481.61  110.43   49.61  154.39   80.47
2017-10-07 13:19 75023812351    4.26    4.56   11.73   47.99   82.63  106.51  190.92   69.92   83.18
2017-10-07 14:05 66020234971    6.61    3.10   18.67   38.12  260.00  182.88  200.47  150.59   79.86
2017-10-07 11:54 61052334893    5.94    3.65   15.31   55.89  430.55  160.65  124.90   59.02   36.82
2017-10-07 21:43 55092336827    7.92    4.73   11.16   54.08  276.49  158.75  107.08  140.58   39.15
2017-10-08 21:31 75032383761   12.03    4.72   11.81   38.16  367.09  188.11   39.43   64.80   40.53
2017-10-08 16:35 61052334893    9.99    6.18   19.99   38.08   63.52   83.84  209.92   81.16   34.86
2017-10-08 20:52 66039109379    6.26    5.76   10.27   41.31  451.02  106.31  124.97   84.39  100.89
2017-10-08 15:24 68030389012    6.87    5.68   19.08   48.05  422.04  155.79   48.20  146.55  101.67
2017-10-08 10:50 75023812351    9.87    4.56   15.18   37.61  264.24  184.65  127.17  145.46   90.33
2017-10-09 16:33 71121302531   12.06    3.36   15.29   36.63   64.53  105.90  203.67  140.96   40.88
2017-10-09 09:38 65012247293    5.63    5.88   21.05   56.25  182.37  150.63   45.70   75.87   43.24
2017-10-09 15:37 66020234971    9.47    3.01   16.08   55.13  308.95  192.22  180.16  161.23   81.92
2017-10-09 19:41 87030378472    2.74    3.35   18.89   58.07  373.15  117.29  114.06   76.35   88.87
2017-10-09 08:03 66039109379    8.27    6.06   10.26   55.47  419.87  191.35  119.12   65.40  104.24
2017-10-10 09:14 71121302531   11.56    6.00   19.46   44.55  340.19  195.74  106.09  143.49   87.51
2017-10-10 09:30 55092336827   11.34    4.80   19.72   44.93  406.61  149.67   49.10   84.09   77.36
2017-10-10 11:17 87030378472   11.45    6.00   19.91   49.95  448.93  163.46  204.05   67.74  108.30
2017-10-10 18:07 61052334893   10.05    3.26   19.90   41.10   86.53  160.07  111.63  167.43   43.18
2017-10-10 18:40 66039109379   11.34    3.20   11.79   42.87  243.96   92.40  116.83   76.53   43.57
2017-10-11 09:16 71121302531    7.91    5.91   20.25   45.35  423.84   90.93  120.91   84.50  107.64
2017-10-11 20:30 65012247293   11.85    6.30   15.50   54.25   63.53  164.13  135.60  163.02   40.22
2017-10-11 19:42 87030378472    6.90    3.30   12.03   58.59  325.36  180.03   51.75   66.86  102.71
2017-10-11 10:31 55092336827   10.28    4.64   11.13   50.26   63.97  172.52  123.59   81.24   47.18
2017-10-11 12:54 75032383761   10.65    3.01   11.33   56.18  295.04  179.74  104.28   77.31   42.06
2017-10-12 13:36 75032383761   12.99    3.15   21.17   55.84  308.91  184.83   29.32   56.03   84.70
2017-10-12 16:26 66020234971    5.68    4.74   20.53   48.20  468.65  116.63   43.21   45.18   45.96
2017-10-12 07:28 75023812351    7.64    4.55   19.72   55.46  240.92  163.22  110.36   62.10  113.38
2017-10-12 15:53 71121302531    6.51    3.24   20.77   52.98  312.10  148.70  200.36  146.05  109.86
2017-10-12 13:26 66039109379    9.37    3.01   19.39   45.38  108.88  180.69   35.38   69.47   99.79
2017-10-13 08:04 66039109379    4.97    6.19   10.84   54.48   42.42  104.10  193.67   53.89  110.90
2017-10-13 12:51 66020234971    8.76    6.13   14.96   37.65  473.27  151.39  190.55   64.59   79.51
2017-10-13 22:53 75032383761    4.48    3.22   14.35   45.61  163.99  186.26  193.03   63.27  113.58
2017-10-13 07:04 75023812351   10.07    5.25   11.41   42.34  102.43  104.73  122.77  134.44   97.41
2017-10-13 08:27 87030378472   10.89    3.30   10.75   46.45   55.42  107.10  112.30  122.96  111.57
2017-10-14 08:36 75023812351   10.38    5.93   16.21   49.24  335.11  172.61  178.58   73.86   42.02
2017-10-14 12:05 68030389012   13.15    6.12   12.39   39.39  362.53  100.74  181.38   81.68  118.87
2017-10-14 15:17 65012247293    5.01    6.00   19.59   36.18   60.71  193.91  204.17  137.40  111.56
2017-10-14 12:09 71121302531    6.04    5.89   13.84   47.82  344.11  170.83   54.75   60.51  112.17
2017-10-14 18:01 55092336827    5.34    5.95   19.92   53.03  337.80   86.93   21.89  129.97   90.32
2017-10-15 22:15 75032383761    6.13    5.76   19.40   52.81  386.51  165.52  197.72   61.17   46.58
2017-10-15 14:44 55092336827    5.31    6.08   15.53   37.36   59.88  103.19   36.53   55.38  116.77
2017-10-15 16:40 66020234971    7.02    3.50   10.36   56.08  179.82   91.30  197.30  145.75   43.02
2017-10-15 11:41 61052334893   10.06    3.75   20.44   49.11  372.50   84.16  102.63  135.59   87.25
2017-10-15 17:57 68030389012    9.48    5.60   12.93   42.49   78.45  122.90  198.70  148.97   46.86
2017-10-16 18:05 75032383761   10.49    3.15   13.60   40.19  151.66  184.63  211.84   60.30   28.80
2017-10-16 10:13 75023812351    7.37    6.02   12.64   56.85  268.13  171.37  134.68  155.54  109.43
2017-10-16 19:29 65012247293    5.17    5.10   20.39   49.25  270.22  166.13  203.92   47.63  113.41
2017-10-16 22:55 87030378472    9.97    6.05   14.68   56.02  318.45  153.60   25.34  146.16  111.80
2017-10-16 08:52 61052334893    3.60    3.16   14.89   45.34  395.36  102.11   22.38  170.07   35.94
2017-10-17 22:21 55092336827    7.00    5.87   12.43   46.43  326.44  143.02  111.26   58.27  105.58
2017-10-17 13:45 66020234971    4.37    3.25   15.96   52.75  339.22  166.76  115.39   52.31   86.17
2017-10-17 14:23 61052334893   10.38    3.06   19.08   42.08  217.71  174.42  192.52  147.65  106.02
2017-10-17 10:49 87030378472    5.70    4.71   11.81   38.99  186.72  166.50   46.50   36.49   85.43
2017-10-17 10:39 65012247293    4.23    4.56   19.25   56.18  337.97  179.20  115.49   93.88   36.42
2017-10-18 17:26 65012247293   10.20    5.06   14.09   58.99   71.63   93.87  103.33   69.28   37.99
2017-10-18 09:11 75023812351   11.19    6.20   16.38   40.62   74.11  107.49   22.06   61.26   35.44
2017-10-18 11:22 71121302531    4.35    2.88   10.02   55.60   64.02  186.04  126.12   66.53   82.97
2017-10-18 14:48 75032383761    3.76    3.06   12.23   55.81   61.98  154.98  130.22   48.98   80.13
2017-10-18 12:55 55092336827    9.55    6.18   11.47   46.13  272.89  187.93  198.75   92.37  115.58
2017-10-19 10:27 65012247293   10.71    5.11   15.08   43.89  308.36  183.99  205.14  156.47   35.72
2017-10-19 07:29 66020234971    7.88    3.20   11.40   39.95  286.06  158.88   33.35   57.05  110.65
2017-10-19 19:33 68030389012   10.47    3.00   12.08   59.52  398.07  112.74   39.01   88.84   41.71
2017-10-19 16:05 71121302531    4.55    6.10   19.33   42.26  166.44  188.83  222.44  154.49   42.11
2017-10-19 17:05 61052334893    9.70    6.12   15.42   55.86  122.98  155.05  190.58   47.50   81.87
2017-10-20 07:49 68030389012   11.10    6.08   12.38   40.10  125.10  166.63  198.17  155.16   82.21
2017-10-20 21:02 87030378472   10.51    3.16   14.59   58.93   37.73  158.97  134.62  154.59   78.53
2017-10-20 13:35 65012247293    8.09    3.20   12.14   47.37  411.13  171.28  106.27   61.76  115.18
2017-10-20 09:17 61052334893    4.55    4.58   12.37   45.23  398.69  107.94  116.87   68.17  108.58
2017-10-20 17:26 66039109379    9.20    4.74   21.14   54.99  259.06  184.83  123.84   52.19   37.97
2017-10-21 21:44 75023812351   11.29    5.94   21.09   45.63  116.83  113.61   29.06   61.38   35.38
2017-10-21 19:34 75032383761    4.60    4.85   14.44   39.11  302.63  176.87  110.66   56.52  114.89
2017-10-21 11:03 68030389012    9.83    3.16   19.36   38.51   86.35  103.76  109.44   61.21  107.79
2017-10-21 18:54 66020234971   10.20    5.98   21.14   56.54  392.35  166.38  142.98   84.97   44.42
2017-10-21 11:44 65012247293   11.56    4.82   16.48   39.76  364.76  170.62  113.14  159.22  106.54
2017-10-22 22:27 75032383761    6.05    4.95   20.91   48.99  178.66  170.51  190.06   78.49   80.11
2017-10-22 11:48 65012247293    3.50    3.18   19.39   39.68   67.82  108.42   58.60  102.39  115.58
2017-10-22 09:47 61052334893    6.82    4.96   14.69   53.86  306.05  191.80  224.57  145.58   86.52
2017-10-22 07:31 71121302531    7.31    3.23   12.86   41.02  347.43  162.93  229.66  150.39  114.33
2017-10-22 10:00 55092336827   11.83    5.05   19.18   57.97  384.73  163.94   26.11   32.55   93.34
2017-10-23 08:19 71121302531    4.77    4.84   16.05   52.22  222.38  174.52   58.02   61.44   80.55
2017-10-23 20:02 75032383761   10.61    4.74   13.93   51.27  373.22  201.41  200.53   74.85   85.52
2017-10-23 19:03 65012247293    6.28    5.80   16.54   53.50  196.23  174.73  189.13  119.51  111.40
2017-10-23 22:18 75023812351   11.66    6.07   19.84   55.93  120.92  164.72  199.73  149.81   41.72
2017-10-23 20:20 66039109379    5.15    5.78   15.80   38.90  345.57   83.13   34.92   44.96   84.61
2017-10-24 18:46 66039109379   11.21    5.88   12.93   38.71  312.82  171.92  111.25   97.26   86.44
2017-10-24 21:46 55092336827   12.05    3.11    9.88   56.80  327.51  147.15   38.87  153.43   36.27
2017-10-24 08:27 75032383761    3.76    4.76   11.14   60.50  188.36  112.26  194.30   45.83  114.07
2017-10-24 23:56 61052334893    4.94    5.05   16.08   48.78  389.64  104.23  107.71   60.00   44.94
2017-10-24 08:50 71121302531    5.04    5.81   12.33   54.82   88.29   92.33   30.36   60.17   88.13
2017-10-25 10:24 75023812351   11.01    5.19   12.22   37.92  372.12  166.36  197.40   74.75   42.48
2017-10-25 16:28 66039109379    7.98    3.04   12.96   38.94  399.25  106.87  117.58  143.63   38.06
2017-10-25 16:22 87030378472   12.12    3.77   20.06   57.71  370.96  168.12  206.27  154.58   86.31
2017-10-25 07:04 66020234971    6.06    5.88   13.40   53.58  118.37  178.82  197.79   63.78   83.85
2017-10-25 21:35 55092336827    6.35    3.02   14.54   56.62  347.38  180.72  128.89  144.81   86.02
2017-10-26 18:22 71121302531    4.36    3.28   12.00   38.93  404.59  176.69   29.36   85.12   86.25
2017-10-26 16:56 75023812351    5.61    3.30   15.49   38.55  304.71  181.98  135.77  130.64   82.56
2017-10-26 18:30 68030389012    8.31    6.12   13.49   46.84  306.97  181.45  126.66  152.16   87.08
2017-10-26 07:27 65012247293    3.53    6.29   15.39   48.61  375.16  176.08  109.60   49.43   46.73
2017-10-26 10:36 55092336827    4.81    5.65   15.32   38.73  297.47  172.05  120.47   64.23   43.74
2017-10-27 15:35 66039109379    7.46    5.62   18.80   47.36   82.98   97.35   61.08   50.17  106.87
2017-10-27 17:58 68030389012    5.28    4.96   11.92   43.88   75.76  152.62   41.07  166.87  106.29
2017-10-27 10:49 87030378472    4.99    5.18   11.94   59.33  383.39  171.39  126.94   75.37   38.17
2017-10-27 20:30 61052334893   11.17    6.23   16.44   45.34  291.71  164.79  120.65  175.37   78.42
2017-10-27 15:17 75032383761    7.02    4.56   21.55   55.16   84.60  102.13  117.19  137.67   36.39
2017-10-28 21:12 87030378472    7.17    6.26   16.66   54.17   57.09  177.69  202.52  151.14   42.35
2017-10-28 08:40 71121302531    7.14    4.61   20.73   45.94  463.40  152.38   30.00  139.22   80.26
2017-10-28 09:45 55092336827   12.64    3.21   16.74   42.14  261.50  165.67  195.21   51.74   77.52
2017-10-28 12:22 75023812351    6.49    3.11   13.08   49.07  358.65  101.09  201.37   92.48   86.85
2017-10-28 14:21 68030389012    6.51    4.70   14.98   54.54  220.42  174.50   26.05   84.79   88.25
2017-10-29 14:13 71121302531    3.61    6.12   20.67   41.94  162.14   87.02   41.31   65.31   80.30
2017-10-29 16:00 75023812351    5.59    4.89   19.25   45.29  406.45  116.52  216.57  138.15   38.72
2017-10-29 15:19 75032383761    4.47    6.07   15.43   47.93  102.87  182.40  215.13  143.19  106.37
2017-10-29 11:40 61052334893   12.27    3.03   20.38   57.46   69.44  184.12  209.69  125.65   40.24
2017-10-29 09:04 55092336827    6.37    5.74   20.33   38.72  129.03  170.70  111.63  152.94   75.11
2017-10-30 14:15 87030378472    6.51    4.51   17.74   57.05  330.81  130.62   50.99  144.41   49.11
2017-10-30 14:50 61052334893    4.57    3.15   15.69   47.20   46.16   99.02  112.25  150.23  105.71
2017-10-30 21:23 71121302531   11.01    5.83   13.15   50.57  376.69  170.24  118.32  144.00  100.22
2017-10-30 12:06 66020234971    8.56    4.62   12.47   49.17  441.51  185.71  193.83   62.35   46.58
2017-10-30 13:58 55092336827    7.82    6.14   12.21   49.94  254.62  189.42  193.49   68.05   38.63
2017-10-31 19:22 66039109379    6.65    4.67   14.39   44.80   62.29  175.98  175.52  132.78   78.59
2017-10-31 07:26 71121302531   10.58    5.06   12.73   54.45  218.19  100.01   37.74   70.88   80.85
2017-10-31 19:21 55092336827    6.89    3.08   14.80   57.17  311.40  159.20  101.80   80.22   39.95
2017-10-31 16:01 75023812351    7.33    3.11   11.25   43.57  192.63  156.07  199.78   82.72   36.82
2017-10-31 08:07 66020234971    7.95    4.88   15.38   46.35  415.41  169.02   30.12   71.45  110.13
2017-11-01 19:18 71121302531   12.68    3.16   12.00   41.74   94.43  169.76  195.02  171.25   86.95
2017-11-01 14:48 75032383761    6.65    4.73   15.36   47.75  119.90  166.20   46.12  142.26   87.63
2017-11-01 22:27 87030378472    6.97    6.21   15.59   38.78  429.28  177.79   27.39   66.56   89.54
2017-11-01 12:30 61052334893    3.58    3.31   18.95   40.96   86.90   97.17   36.09  134.73   89.08
2017-11-01 20:07 66020234971   11.79    3.33   12.56   52.05  247.04  175.85   48.42   84.82   38.69
2017-11-02 08:14 66039109379    5.74    4.84   19.87   54.42  381.22  194.10  193.91   57.31   41.26
2017-11-02 11:30 68030389012   11.96    6.16   18.43   52.82  107.36  109.16  189.95  143.95   41.88
2017-11-02 10:45 87030378472    6.15    3.00   15.88   38.68  294.54   98.77   46.58   83.18   86.99
2017-11-02 16:14 71121302531   10.59    3.33   12.08   46.01  175.93  177.31   47.86   83.35  103.35
2017-11-02 12:53 75023812351   10.93    4.87   18.85   47.67   51.70  172.41  114.43  149.15   87.69
2017-11-03 14:11 66020234971    4.49    3.18   11.64   39.94  386.16  157.86  107.02  126.39   87.95
2017-11-03 16:09 75032383761    5.35    3.07   16.49   54.82  303.55  170.29  132.82  144.78   81.73
2017-11-03 19:16 75023812351    4.22    6.14   20.80   60.66  254.11  172.46   36.69  147.57   36.23
2017-11-03 07:00 55092336827   10.51    6.14   20.78   57.21   40.95  188.22  216.01   59.35   36.46
2017-11-03 18:10 87030378472    4.90    4.97   16.57   54.58  271.16  106.55   59.07   76.25   39.21
2017-11-04 20:01 55092336827    7.84    4.90   11.53   42.57  293.42  142.92   25.00  103.74   84.91
2017-11-04 18:13 65012247293   12.02    2.99   15.90   56.46   46.06  181.03   52.36   93.38   38.74
2017-11-04 14:57 71121302531    5.16    3.35   15.88   45.32  134.20  186.22  107.04   61.29  113.93
2017-11-04 07:42 61052334893    5.95    5.97   12.64   38.28  340.35   94.74   42.13   70.13  105.80
2017-11-04 19:06 87030378472    7.21    3.42   15.60   45.15   47.04  146.97   30.53   52.93  105.81
2017-11-05 17:04 71121302531   11.79    2.86   21.31   51.15  161.09  181.85  201.28  137.23   88.88
2017-11-05 12:02 65012247293    9.63    3.45   19.92   48.60  233.31  162.12  122.62   73.05   83.35
2017-11-05 11:41 75032383761   10.13    4.95   17.54   57.27  369.53  151.70   25.39   75.40   45.40
2017-11-05 07:15 61052334893   12.44    3.45   11.46   50.02  397.98   77.71  110.40   66.30   90.10
2017-11-05 15:27 87030378472   10.79    4.79   19.26   39.61  312.98  170.19   27.84  155.63  110.84
2017-11-06 21:12 66020234971    6.68    4.80   16.23   39.62  100.29  193.92  186.96   55.47   39.24
2017-11-06 10:02 66039109379    8.62    5.88   11.55   48.90  399.26  161.29  214.30  149.79   78.48
2017-11-06 08:50 75032383761    7.22    3.33   12.38   59.38  380.12   93.56  126.60  142.41   82.99
2017-11-06 18:37 65012247293    5.36    4.81   12.58   55.97   40.22   95.42   56.19   43.03   42.53
2017-11-06 11:09 61052334893    7.40    3.38   19.05   47.32  225.56  173.53  116.68  139.14   41.71
2017-11-07 15:38 66020234971    9.48    3.58   15.49   48.90  336.65  107.04  119.87   74.13   80.19
2017-11-07 14:20 65012247293   12.28    6.49   11.73   57.98  288.98  154.03  119.20   93.00   83.18
2017-11-07 18:33 68030389012   10.57    5.99   20.39   47.50   84.77  185.90  199.35   84.47   39.94
2017-11-07 08:01 71121302531    6.38    6.00   13.60   53.34   27.71   91.78   43.62   69.91  105.71
2017-11-07 17:52 61052334893    4.98    4.76   13.11   52.76  347.52  154.96   43.46   81.59   81.86
2017-11-08 20:00 66039109379    4.38    3.46   21.04   54.81  114.32  150.76  196.81  152.34   81.68
2017-11-08 16:25 68030389012    5.74    4.84   17.74   58.77   82.05  152.35   35.72  151.84  111.41
2017-11-08 15:40 87030378472    4.69    4.56   20.65   45.63  375.83  155.80  119.68  140.47   83.83
2017-11-08 20:38 65012247293   10.74    5.81   11.95   39.60   57.98  189.53   42.17   59.00   36.56
2017-11-08 22:28 71121302531    6.64    5.93   12.07   56.25   -5.26  150.18   40.61  155.79   25.47
2017-11-09 16:47 75023812351   11.30    5.83   13.37   49.08  375.87  110.54  129.65   87.92   89.08
2017-11-09 17:59 66039109379   12.49    6.07   14.85   43.12  245.95  146.68  106.84   68.74  110.85
